label,comments,ID,id
0,giỡn mặt hả,829.0,
0,năm nay ko kịp nên mùng 1 tết mới có phim hử,830.0,
0,ông năm ông để thằng  username  coi thường tụi tui dị hả.,831.0,
-1, username  hu,832.0,
-1, username  hicc,833.0,
-1,gì z  username :)),834.0,
0,ông 7 bận nghỉ ăn tết à??,835.0,
0, username  ông 5 nha kk,836.0,
0, username  ông 7 xóm trên uống trà với ổng é kk,837.0,
0,xây cầu cá tra 2 tầng thì nhanh lắm,838.0,
-1,khok đó,839.0,
0,ơ kìa; về tài à =)))),840.0,
0,ra i mò,841.0,
0,chán chưa,842.0,
0,coi chừng cầu cá sáng nhất đêm nay nhen  username ,843.0,
0, username  k có để xem rồi :))),844.0,
0,mày mang tiền đi kéo xì dách hết rồi đúng ko,845.0,
0,dị thì sẽ có  username  bảy món,846.0,
0, username  buồn luôn,847.0,
0,ô trailer cho đỡ ng username ,848.0,
0,gắp gắp ê,849.0,
0,chờ lâu r mà k thấy tập mới,850.0,
0, username  khóc thành sông luon aaa,851.0,
0, username  buồn vaiiiiiii,852.0,
0,năm sau bù 2 bộ luôn,853.0,
0,chơi kì mậy,854.0,
0,t đang thèm lắm!!!!,855.0,
0, username  có ngừi pùn,856.0,
0,buồn v,857.0,
0,đùa kao hả,858.0,
0,buồn dọ bà,859.0,
0,m nốc cho lắm vào chứ gì,860.0,
0,làm trailer thôi ní,861.0,
0, username  hông chịu,862.0,
0, username  hic ko chịu đâu,863.0,
0, username  đánh sập cái page này đi,864.0,
-1, username   username  bay màu,865.0,
0,giỡn mặt hả  username ,866.0,
0,nín thở chờ ra trailer,867.0,
0,ní hứa quài ln á,868.0,
0,phải xong,869.0,
-1, username  đ' ?,870.0,
0, username  chú chỉ ngang con muỗi thôi đấy,871.0,
0, username  ra tết muỗi nó đấm cho ...,872.0,
0,phần 2 đợi lâu quá chừng mà hông thấy,873.0,
-1, username  bay màu,874.0,
0,pùn j ko có phim  username  coi chời,875.0,
0,khỏi coi,876.0,
0, username  năm ni k có hoạt hình xem lúc giao thừa nữa,877.0,
0, username  xem nhạc thiếu nhi cụng đựt,878.0,
0, username  có nhạc thíu nhi remix giựt giựt k sốp?,879.0,
0,bùn z tr tết này mong  username  ra tập mới thoiii đóoo,880.0,
0, username  uk bùn ha,881.0,
0, username  bùn thiệt tết năm nay hóng  username  ra tập mới,882.0,
0,trailer tạm đê,883.0,
-1, username  đúm,884.0,
0,thịt  username  nướng thôi,885.0,
-1,buồn luôn,886.0,
0,m có nhả lẹ không  username ; kh t cầm sổ đỏ ông năm giờ=))),887.0,
0,m đi đánh bài nên k có tg chứ gì  username ,888.0,
0, username  m cần bnh tiền để ra phim,889.0,
0, username  sướng nhá,890.0,
0,thôi ra cái trailer trước cũng được,891.0,
0,hay là chưa tết đã lấy tiền làm phim thua xì dách hết r :)),892.0,
0,èoooo; puần loăn,893.0,
0,giờ  username  giàu rồi mà,894.0,
0,chán m thật chớ  username ,895.0,
0, username  đi đâu đây,896.0,
0,r buồn luôn,897.0,
0,ee; hong chịu,898.0,
0, username  đi đánh bài gòi,899.0,
0, username  chán wa i,900.0,
-1, username ,901.0,
0,buồn quá:(,902.0,
0,ra đại chiến cầu cá lẹ đi  username ,903.0,
0,bà lyyyyy,904.0,
0,mày làm biếng vừa thoi  username ; bắt tao xem lại mấy tập cũ nữa à,905.0,
0,nghỉ tết đi m :))),906.0,
0,quả mù chăng,907.0,
0,kệ mi,908.0,
0,làm ăn z chết r,909.0,
0,tụi m lo ẻ,910.0,
0, username  ơ kìaaaa,911.0,
0, username r r nó bài bạc nx r:v,912.0,
0, username  chắc nướng nốt mấy đồng donate còn tồn đọng:),913.0,
0,đùa ko vui đâu  username ,914.0,
0, username  hết xem tết con nhé:)))),915.0,
0,:)))) không chấp nhận,916.0,
0, username  hong chịu cũng phải chịu,917.0,
0,năm sau bù lại 2 nha m,918.0,
0,ní làm nhiều cái coi hong được,919.0,
0,giỡn mặt hả,920.0,
0,:))) chúng toi bị nghiện  username ,921.0,
0,giỡn hãaa,922.0,
0,ghệ t hỏi nào ra kìa :))) lẹ lên,923.0,
0,block luôn,924.0,
0,lốc m nghe  username ,925.0,
0, username  bất ngờ thặc,926.0,
0, username  e biết trc gòi,927.0,
0,trailer thôi cũng được ní ơi,928.0,
0, username  đợi cầu cá tra mà t sắp già luôn r,929.0,
0,m giỡn mặt hả ?,930.0,
0, username  mắc gì cọc dịa?,931.0,
0,t khóc nha  username ,932.0,
0,có khi nào con  username  nó lấy tiền qua macao rồi ko,933.0,
0,làm cái trailer coi đỡ bùn i,934.0,
0,buồn z  username  hoi kệ; nào có thì coai,935.0,
0,con  username  xài hết tiền rồi,936.0,
0, username  đem tiền đi xây cầu cá hết rồi anh em,937.0,
0,nghệ thuật kéo seeding là đây  username ,938.0,
0, username  xây dc nhà cầu 3 tầng hết mị nó tiền rồi,939.0,
0, username  bởi cứ để cầu cá trê đi ko chịu,940.0,
0,thích nấu rô ti không  username ,941.0,
0,mệt nhaa,942.0,
0,:))) lâu la quá nha,943.0,
0,mày khoải lý do t dell quan tâm phim t đâu,944.0,
0,nghỉ tết đi  username ,945.0,
0,ra nhanh lên đêi,946.0,
0,hóng lắm r,947.0,
0,không kịp t đốt kênh,948.0,
0,khum seooooooo nghỉ tết vuiiii,949.0,
0,m rủ con  username  đánh bài chứ gì,950.0,
0,giỡn hem,951.0,
0,ít cũng phải đc cái trailer ngheeeeeeeeeeeee,952.0,
0,đang đùa hay đang giỡn v  username ???),953.0,
0, username  ăn tết r ...,954.0,
-1, username  ơ kìa,955.0,
0, username  coi lại tập năm ngoái,956.0,
0, username  thần bài miền ti,957.0,
0, username  năm nay mất 1 tay thần bài hột é,958.0,
0,làm trailer thôi cũng đc,959.0,
0,chờ đc :)))),960.0,
0, username  hết có  username ,961.0,
0, username  buồn luônn,962.0,
-1, username  xồu,963.0,
0,:)) con  username  này chặt xác trôi sông,964.0,
0,nhỏ này tr,965.0,
0,k chấp nhận,966.0,
0,có làm đâu mà kịp,967.0,
0,khong đượt phải kịp,968.0,
0,giỡn mặt hả =)))?,969.0,
0,hãy nói là bịp đi mà,970.0,
0,ê m ngụy biện  username  v t kh đồng ý r. đề nghị khẩn trương,971.0,
0,m gom tiền đi tài xỉu rồi phải ko,972.0,
0,đừng có ní do,973.0,
1,đéo được,974.0,
0,ủa rồi phần tiếp đâu thor,975.0,
0,để tụi t cày lại mấy cái vd cũ của m phát,976.0,
0,dỡn mặt hả,977.0,
0,mình dã bộ làm trailer thoai được khum =)),978.0,
0,mày nói cái gì zậy  username ;,979.0,
0,cần một cú quay xe,980.0,
0,vỡn mặt hả,981.0,
1,bùn r lấy dùi cui đút đít  username  đi,982.0,
0,kì ghê tr,983.0,
0,trailer cũng đc mà  username ,984.0,
0,ko chịu,985.0,
0,overload là bận ngồi kéo xì dách phải k  username ,986.0,
0,bùn dị mấy mẹ,987.0,
0,chán đời,988.0,
0,chịu trách nhiệm đi; ko t cho thành  username  bay màu,989.0,
0,hủy đk kênh,990.0,
0, username  lót tích (,991.0,
0,ra đaih cái vid nào vui vui r còn tí niu cũng đc m.ơi,992.0,
0,cố mà làm,993.0,
0,quay team overload  username  nào đăng lên thay thế phim tết cũng đc,994.0,
0,thùng xốp,995.0,
0, username  xào lăng :))),996.0,
0,ơid ơi bùn,997.0,
-1, username  bay mau,998.0,
0,dỡn mặt hả:),999.0,
0,không kịp hoạt hình tết là pay acc nha mày,1000.0,
0,đợi p2 cầu cá tra hơi lâu r nha  username ,1001.0,
2,tao đốt cái cầu cá m àh nha; liệu hồn àh,1002.0,
0,sầu luôn,1003.0,
0, username  học pts; pr;ae. tự làm hoạt hình coi,1004.0,
0,chỉ giỏi hứa hẹn thôi. kkkk,1005.0,
-1, username  phen  username  coi nè,1006.0,
0,mình phe  username  bạn ơi,1007.0,
0,1 tỷ dễ kiếm quá nhỉ,1008.0,
0, username  buồn 1 tý,1009.0,
-1, username  ulatr,1010.0,
0, username  đi nhậu vs e nè,1011.0,
0, username  cảm ơn; ráng uống nhiều lên ha =)),1012.0,
0, username  ngộ nghĩnh haha,1013.0,
0, username  ae người ta một năm mới gặp một lần mà,1014.0,
0, username  cũng cần nghỉ tết mà,1015.0,
1, username  ăn cứt,1016.0,
0, username  bịp vãi,1017.0,
2,làm được không. không làm đc nghỉ moẹ đi. đợi cả năm không nổi 1 cái phim tết,1018.0,
0,ngọc  username  gòi gòi :)),1019.0,
0, username  gòy gòy con  username  xong gòyyyy,1020.0,
0,ngọc  username   username  bay màu gòi,1021.0,
0,ta bỏ theo dõi mi ròi nào ra phim ai coi thì coi,1022.0,
1,moá. t hong,1023.0,
0,biết mà,1024.0,
0,thì bỏ over đi; load đc r,1025.0,
0, username  rùi xong,1026.0,
0,thì xuống hầm cá ăn tết luôn,1027.0,
0,t đợi cả năm đó bik hôgg???,1028.0,
0,thật dối trá,1029.0,
0,ra trailer côi đỡ cũng đc,1030.0,
-1,dỡn mặt hả ಠ⁠_⁠ಠ,1031.0,
0,chắc do ông năm già rồi,1032.0,
-1,tsaooo,1033.0,
-1, username  ` luônnn,1034.0,
0,võ  username  con nì nó làm biếng,1035.0,
-1,ơ kìa,1036.0,
0,tuyển thêm người cho đỡ over hông  username ,1037.0,
1,wtfffff thế tết lấy gì mà xemmm,1038.0,
0,tăng ca cày đi,1039.0,
0,ee; t đợi thiếu điều mún bị trũy lun á,1040.0,
2, username  có trong nay  username  của nó đó :)))) t7m ăn cứt,1041.0,
0,mày đùa tao à  username ,1042.0,
0,m cầm tiền đi đánh bài rồi đúng k. cần bao nhiêu nữa nói đi,1043.0,
-1, username ,1044.0,
-1, username ,1045.0,
0,chac đang bói quẻ đầu nam dung hơm,1046.0,
0,ra trailer dài cũng được:),1047.0,
0,nóng nha,1048.0,
-1, username ,1049.0,
0,vừa phải thôi  username ; nôn phim ra đi,1050.0,
0,ai rồi cũng overload thui,1051.0,
0,làm về “cuộc chiến không não” với  username  đi  username . cái trailer cuốn quá trời.,1052.0,
0,toi không đồng ý,1053.0,
0,làm vid chút tết đi  username  ơi,1054.0,
-1,vãi ò,1055.0,
0,lấy tiền đi đánh bài chắc luôn,1056.0,
0, username   username  7 màu sắp thành  username  1 màu ròi; màu đỏ của máu :))),1057.0,
0, username   username  7 màu bỉ ngạn,1058.0,
0, username  bỉ ngạn đỏ; cái mỏ máu không,1059.0,
0,tết này có  username  bảy món ăn rồi mn ơi,1060.0,
0,t năn nỉ m làm đi  username ,1061.0,
0,nhà ông năm năm nay kh đón tết:((,1062.0,
0,ít thì trailer; nhiều thì cả tập,1063.0,
-1,chán,1064.0,
0,hông chịu đâu. người ta chờ coi táo quân t toàn chờ coi  username  :)) m sống tàn ác quá  username ooo,1065.0,
0,thấy có mùi  username  quay ăn tết luôn á ta,1066.0,
-1,dẫy ôngg,1067.0,
0,làm luyền cho t mùng 3 tết t coi cũng được,1068.0,
0,biết dậy qua tết mầy bù gấp 5 đi  username  :)),1069.0,
0, username  hơn chứ :))),1070.0,
-1, username  thamnammmmm,1071.0,
0,đôn lết cho con  username  nó chơi tài xỉu vs thằg ml  username  hết r còn đâu mà làm,1072.0,
-1,tệ v,1073.0,
0,đang ko nhớ tự dưng m nhắc; còn 2 ngày nhanh cho t,1074.0,
0,trailer cũng dc ní,1075.0,
0,làm ăn dậy chết người ta rồi,1076.0,
0, username  mất cái tết rồi :)),1077.0,
0,cứ thấy thiếu thiếu:((,1078.0,
0,mày lười đúng k  username ,1079.0,
0,taoo mợt m quá  username :(,1080.0,
0,bùn nhe  username ,1081.0,
0,cho coi đỡ trailer đi cũng được nữa moạy,1082.0,
0,nghỉ tết đii làm hoài m,1083.0,
0,giỡn mặt hảaaaaa,1084.0,
1,mẹ nó đưa t 10 thùng xốp lẹ,1085.0,
0,chờ mãi hic,1086.0,
-1,,1087.0,
0, username  mới sáng nói chắc nay  username  gi có,1088.0,
0,bh mới có  username  ơii,1089.0,
-1,khongg,1090.0,
0,huhu bùn lun,1091.0,
0,quăng cái gi ra coi đỡ đi cha,1092.0,
0,ủa ch j thần bài miền tây 1 năm r hả,1093.0,
0,rồi kịp 8/3 không  username  ơi,1094.0,
0, username  hông có phần 2 ời huhu,1095.0,
-1, username  bùn,1096.0,
0,buồn vại:),1097.0,
0,mắc đi đánh bài với con  username  nên không làm hoạt hình kịp phải không,1098.0,
0,=)) ê t report nha =)) làm lẹ cho tau,1099.0,
-1, username  ơ kè,1100.0,
0,buộc có,1101.0,
0,đừng thế mà  username . cần hiến thêm máu k?,1102.0,
0,ra nhạc thôi dc r,1103.0,
-1,ơ kìa,1104.0,
0,t khóc r nha  username ,1105.0,
0,đại chiến cầu cá=((,1106.0,
0,ê troll à,1107.0,
0,m đi gỡ vốn r đk  username ,1108.0,
0, username  bay màu luôn ùi,1109.0,
0, username  ơiiii t khóc nhaaaa,1110.0,
-1,shockàhalkdjqlkặlkàlkads; tin quá buồn kạdlkạlckjslkzjflkáld;,1111.0,
0,có gì khác bth đâu =))) trước giờ vẫn lâu,1112.0,
0,jz má làm xuyên tết điii,1113.0,
0,buồn nha  username  :(((,1114.0,
0,ghéc thế,1115.0,
0, username  năm nay ko có phim  username  ngày tết rồi cu ơi,1116.0,
-1, username  :))),1117.0,
0,làm đỡ cái trailer thôi 333 . ae đợi quá trời à .,1118.0,
0, username  cũng hóng cơ,1119.0,
0, username  hóng cùng trời cuối đất luôn á cậu,1120.0,
0, username  con  username  thua bạc . nó hốt hụi trốn luôn rồi,1121.0,
0, username  con cũng nghi lắm . khéo không dk nhìn thấy hầm cá rồi .,1122.0,
0,cứ làm đi mùng 1 coi cũng dc.,1123.0,
1,đ đc nha  username ,1124.0,
0,xin donate dơ nữa :)),1125.0,
0,tao đi coi tập ông năm về quê,1126.0,
0,m ra trailer đỡ đi  username ,1127.0,
-1,éc,1128.0,
0,năm nay ko dc xem đại chiến hầm cá kịp tết hae,1129.0,
0, username  bay màu à :)),1130.0,
0, username  em cũng coi  username  hả,1131.0,
0,làm liền tro t,1132.0,
0,cầu cá pặc 2 đouuuuu,1133.0,
0,t khóc nha  username ,1134.0,
0, username  ck muốn coi em riễn cho ck coi,1135.0,
0, username  eeee,1136.0,
0, username  thích cỗn liềuu,1137.0,
0, username  gặp đi em chơi tới với ck,1138.0,
0,công nhận tụt tt quá k có gloomi và tũn cmt chắc k bt lun,1139.0,
0,lâu vãi,1140.0,
-1,,1141.0,
0,lo đi đánh bài cho dữ dô,1142.0,
0,long chiều hổ hán vào việc :))),1143.0,
0,thần bài miền tây p2 đi mà an tueee,1144.0,
0,làm z mà m coi dc hả  username ooo,1145.0,
0,tiếc thế; năm ngoái ngồi coi  username  7 màu mà vui,1146.0,
0,thì thôi,1147.0,
0, username  thành  username  bảy món giờ :)),1148.0,
-1,gà,1149.0,
0,giáng long thập bát shi* của t,1150.0,
0,ê mại. mại muốn thành bao nhiêu khúc,1151.0,
0,sông có lúc còn mài thành khúc nha,1152.0,
0,m lo làm cái cầu tiêu 2 tầng mà ko làm cái tết cho ông năm hên à con  username  nài,1153.0,
0,over là over thế nào =)),1154.0,
1,thui thui mài im mọe mồm đi. lo đánh bài chứ gì,1155.0,
-1,hok chẹo,1156.0,
0,hết vui nha  username ,1157.0,
0,toy đã phải coi lại nguyên series và coi mấy cái reaction để bớt đợi tập phim mới,1158.0,
0,pé hổng chịu đâu,1159.0,
0,ít thì 15p nhiều thì nữa  username g,1160.0,
-1,kệ m,1161.0,
0,bây ỉ* cho lắm vô,1162.0,
0,buồn quá  username ; hoạt hình tết của  username   username  món ăn tinh thần mà năm nay thiếu thì hơi buồn chút nhe,1163.0,
0,chịu ấy xốp ạ,1164.0,
0, username  bắt bỏ thùng xốp,1165.0,
0, username  bắt anh,1166.0,
0,ê mại; chơi kì mại,1167.0,
0,làm trailer thôi cũng được,1168.0,
0, username  năm nay bay màu lun gòi hả m :)),1169.0,
0,trailer cũng được  username  ơi:)),1170.0,
0,ông 5 khỏe dc 1 năm.,1171.0,
0,hết dui,1172.0,
0,đùa hả mài,1173.0,
1,đụ má hóng mãi,1174.0,
0,đợi đến 30/4 quá tr,1175.0,
0, username  bay màu,1176.0,
0,làm gì mà over load,1177.0,
0, username  đừng bùn!,1178.0,
-1,chán,1179.0,
0,k kịp roi =))  username ,1180.0,
-1,giận,1181.0,
0,giật lag cũng được,1182.0,
0,tao quýnh bài thua là do mày  username  ơi,1183.0,
0,z thì đừng overload nữa,1184.0,
0,thoi nghỉ tết thui  username  ui. tụi t nghỉ tết rồi m cũng nghỉ đi,1185.0,
0, username  khách nhắn m kìa,1186.0,
0, username  rep rồi m,1187.0,
0,này là có đánh bài với đá gà thua hết tiền rồi,1188.0,
0,m quánh bài thua hết tiền rồi phải không  username ,1189.0,
0,ra trailer cũng đc mà  username =)),1190.0,
-1,ơ kìe,1191.0,
0,traler 1 đoạn cx đc.,1192.0,
0, username  bay màu,1193.0,
0, username  cho m đi cầu cá tra giờ kkk,1194.0,
0, username  ước được ẻ chung  username ,1195.0,
0, username  cho m đi ẻ vs ông năm idol giờ,1196.0,
0,này thì cầu cá tra 2 tầng,1197.0,
0,xong luôn,1198.0,
-1,hong chieuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1199.0,
0,làm ăn chánnn,1200.0,
-1,kì z,1201.0,
0, username  gì mà lươn khươn quá v,1202.0,
0,những căn nhà dưới 1 tỷ? chỉ có tại  username  !,1203.0,
-1,"""",1204.0,
0,:((( sầu quá,1205.0,
0,đùa à  username ,1206.0,
0,ra nhanhhh,1207.0,
0,mầy đi quánh bài thâu đêm nên sủi thì có; tau quen quá mà,1208.0,
0,nghĩ nó chán thiệt chứ :)),1209.0,
0,cầu cá tra đâu:)))),1210.0,
0,không chịu đâu; tui chỉ hóng phim của  username  thui á,1211.0,
-1,gà,1212.0,
0,bao giờ ra tập 2 thế  username ,1213.0,
-1,ê mại;,1214.0,
0,cái này cho nó bay màu luôn chứ bảy màu gì tầm này nữa,1215.0,
0,thặc muốn đốt cầu cá nhà  username ,1216.0,
-1,lẹ đjjjjj,1217.0,
0,gáng i bà với tui nhớ cái cầu cá tra của bà quá,1218.0,
-1,thui,1219.0,
0,quăng  username  xuống hầm ca tra luôn là đẹp,1220.0,
0,ck tui rất buồn đó 35 tuổi  username ng ck tui nghiện mấy người,1221.0,
0,nhanh đi chời,1222.0,
